Asset Number,DeviceID,Manufacturer,Model,Image Date,Image Time,Body Part,View,Exposure Index,KAP (uGy.m2),kVp,Exposure (mAs),Exposure time (ms),Image Status,Reject Reason
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:10:56 PM,DR Long Leg both,AP AEC,194,234.92,85.0,151.0,200.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:14:16 PM,DR Long Leg both,Skyline,38,0.85,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:15:53 PM,DR Long Leg both,Lateral,71,5.28,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:24:35 PM,Knee L,Lateral,210,3.38,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:22:17 PM,Knee L,AP,354,2.91,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:33:37 PM,Knee R,Lateral,83,8.42,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:33:11 PM,Knee R,AP,58,8.42,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:44:53 PM,Knee R,Lateral,291,9.28,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:43:21 PM,Knee R,AP,27,5.34,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:49:24 PM,Thumb L,Lat,247,0.31,52.0,2.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:48:48 PM,Thumb L,Lat,157,0.33,52.0,2.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:50:23 PM,Thumb L,Lat,146,0.42,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:49:54 PM,Thumb L,Lat,219,0.31,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:48:16 PM,Thumb L,Oblique,261,0.45,52.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:56:39 PM,Foot L,Lateral,402,3.32,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:56:12 PM,Foot L,Oblique,224,2.18,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,2:55:44 PM,Foot L,DP,237,2.18,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:02:34 PM,Scaphoid L,Lateral,215,0.54,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:02:13 PM,Scaphoid L,Oblique,141,0.25,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:01:41 PM,Scaphoid L,PA,191,0.29,55.0,3.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:08:27 PM,Knee R,Lateral,111,8.71,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:07:50 PM,Knee R,AP,77,11.38,57.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:15:46 PM,Femur R,AP,439,5.79,70.0,10.0,25.0,rejected,Table Bucky Not Aligned
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:17:11 PM,Femur R,Lateral,247,6.52,70.0,10.0,25.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:16:23 PM,Femur R,AP,279,4.06,70.0,8.0,20.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:23:20 PM,Knee L,Lateral,71,4.85,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:22:42 PM,Knee L,AP,52,3.99,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:27:21 PM,Ankle R,Lateral,84,1.55,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:26:59 PM,Ankle R,Oblique,54,1.55,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:26:37 PM,Ankle R,AP,48,1.55,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:33:06 PM,Pelvis,AP Oblique,296,97.45,81.0,36.0,46.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:32:18 PM,Pelvis,AP,125,32.55,80.0,7.0,9.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:37:43 PM,Humerus R,Lateral,45,18.28,63.0,6.0,17.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:36:55 PM,Humerus R,AP,136,12.19,63.0,6.0,17.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:44:14 PM,Tibia/Fibula R,Lateral,327,9.57,63.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:43:06 PM,Tibia/Fibula R,AP,275,9.57,63.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:50:57 PM,Elbow R,AP,319,1.6,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:50:32 PM,Elbow R,Lateral,537,1.71,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:58:31 PM,Humerus R,Lat Shoulder,277,23.32,73.0,10.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,3:58:01 PM,Humerus R,AP,119,12.19,63.0,6.0,17.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,4:37:56 PM,Scaphoid L,Lateral,440,0.54,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,4:37:26 PM,Scaphoid L,PA,376,0.46,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,4:53:18 PM,Wrist L,Lateral,245,0.78,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,4:52:34 PM,Wrist L,PA,330,0.67,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,4:51:36 PM,Wrist L,Lateral,321,1.12,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,22/10/2020,4:51:03 PM,Wrist L,PA,283,0.97,50.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:17:56 AM,Ankle L,Lateral,552,5.58,60.0,4.0,13.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:17:08 AM,Ankle L,Oblique,191,3.33,57.0,4.0,14.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:16:12 AM,Ankle L,AP,121,2.17,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:26:21 AM,Foot R,Lateral,775,5.2,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:25:40 AM,Foot R,Oblique,622,4.25,55.0,4.0,12.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:24:58 AM,Foot R,DP,292,3.22,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:34:15 AM,Pelvis,AP,824,240.53,80.0,25.0,31.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:39:55 AM,Femur R,Knee Up Lat,"1,313",43.68,73.0,10.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:38:21 AM,Femur R,Hip Down Lat,340,66.12,77.0,12.0,14.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:36:45 AM,Femur R,Knee Up AP,779,51.83,77.0,10.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:35:45 AM,Femur R,AP,262,56.44,73.0,10.0,25.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:51:39 AM,Ankle R,Oblique,1,3.38,60.0,4.0,12.0,rejected,Wrong Detector Exposed
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:52:49 AM,Ankle R,Lateral,276,2.93,57.0,4.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:51:55 AM,Ankle R,Oblique,248,4.16,60.0,4.0,12.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:50:30 AM,Ankle R,AP,170,3.84,57.0,4.0,13.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:01:33 PM,Finger R,Lat,155,0.33,48.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:00:15 PM,Finger R,PA,758,0.49,50.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:07:07 PM,Wrist R,PA,492,1.59,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:07:53 PM,Wrist R,Lateral,636,2.25,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:17:40 PM,Femur R,Cross-Table Lat,18,277.22,80.0,63.0,78.0,rejected,Under Exposed
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:12:03 PM,Femur R,Knee Up Lat,657,102.3,77.0,15.0,18.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:20:01 PM,Femur R,Knee Up AP,906,67.95,77.0,9.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:18:10 PM,Femur R,Cross-Table Lat,140,862.5,109.0,110.0,185.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:11:06 PM,Femur R,AP,219,107.37,81.0,15.0,19.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:28:25 PM,Knee L,AP,335,11.42,57.0,4.0,10.0,rejected,Patient Rotated
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:31:21 PM,Knee L,Lateral,305,8.27,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:29:05 PM,Knee L,AP,350,11.42,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:38:29 PM,Ankle L,Lateral,429,3.46,55.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:36:07 PM,Ankle L,AP,207,2.65,55.0,3.0,10.0,rejected,Patient Rotated
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:39:09 PM,Ankle L,Lateral,413,3.46,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:37:15 PM,Ankle L,Oblique,333,3.46,57.0,4.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:36:48 PM,Ankle L,AP,258,3.19,55.0,4.0,12.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:47:48 PM,Shoulder L,Outlet PA,665,9.24,66.0,11.0,29.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:46:04 PM,Shoulder L,AP Neutral,182,1.8,66.0,2.0,4.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:54:06 PM,Finger L,Lat,170,0.26,48.0,1.0,10.0,rejected,Patient Moved
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:55:30 PM,Finger L,Lat,341,0.34,50.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,12:53:12 PM,Finger L,PA,594,0.42,48.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:02:18 PM,Tibia/Fibula L,Lateral,344,1.91,63.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:01:19 PM,Tibia/Fibula L,AP,148,0.97,60.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:08:28 PM,Forearm L,Lateral,360,4.54,57.0,3.0,10.0,rejected,Patient Moved
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:09:01 PM,Forearm L,Lateral,346,4.54,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:07:09 PM,Forearm L,AP,356,6.77,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:52:00 PM,DR Long Leg both,AP AEC,177,90.52,85.0,56.0,74.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:52:03 PM,DR Long Leg both,AP AEC,385,38.19,77.0,28.0,34.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:52:06 PM,DR Long Leg both,AP AEC,206,15.11,70.0,14.0,15.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:52:10 PM,DR Long Leg both,AP AEC,306,,,,,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,1:59:52 PM,DR Long Leg both,PA Rosenberg,169,5.71,57.0,4.0,10.0,rejected,Patient Rotated
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:03:04 PM,DR Long Leg both,Lateral,440,7.43,57.0,5.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:10:42 PM,DR Long Leg both,Skyline,606,2.89,70.0,11.0,12.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:09:41 PM,DR Long Leg both,Skyline,171,1.71,60.0,9.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:06:34 PM,DR Long Leg both,Lateral,483,5.97,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:04:23 PM,DR Long Leg both,Lateral,420,7.72,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:00:54 PM,DR Long Leg both,PA Rosenberg,159,5.48,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:17:36 PM,Wrist L,Lateral,763,1.74,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:16:22 PM,Wrist L,PA,792,1.34,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:27:43 PM,Tibia/Fibula R,Lateral,515,8.41,63.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:26:09 PM,Tibia/Fibula R,AP,400,8.41,63.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:40:01 PM,Foot L,Lateral,337,3.87,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:38:58 PM,Foot L,Oblique,199,2.33,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:38:20 PM,Foot L,DP,195,2.57,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:46:22 PM,Hand R,Lateral,218,1.61,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:45:21 PM,Hand R,PA,202,1.74,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:51:30 PM,Foot L,DP,362,9.71,55.0,3.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:53:29 PM,Foot L,Oblique,436,3.14,55.0,3.0,10.0,rejected,Patient Moved
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:55:34 PM,Foot L,Lateral,762,5.09,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,2:54:02 PM,Foot L,Oblique,489,3.14,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:02:59 PM,Tibia/Fibula R,AP Ankle,150,1.77,52.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:04:15 PM,Tibia/Fibula R,Lateral,777,14.63,63.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:02:04 PM,Tibia/Fibula R,AP,452,9.14,63.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:15:36 PM,Knee L,Skyline,38,2.04,60.0,9.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:12:39 PM,Knee L,Lateral,421,8.45,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:10:30 PM,Knee L,AP,281,5.24,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:20:38 PM,Knee R,AP,141,6.92,57.0,4.0,10.0,rejected,Patient Rotated
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:23:58 PM,Knee R,Lateral,488,25.33,60.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:22:06 PM,Knee R,AP,268,17.09,60.0,7.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:21:18 PM,Knee R,AP,321,18.23,60.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:33:29 PM,Knee L,Lateral,553,8.31,57.0,5.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:36:57 PM,Knee L,Skyline,336,2.48,66.0,9.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:34:04 PM,Knee L,Lateral,560,8.62,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:32:20 PM,Knee L,AP,373,8.16,57.0,5.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:44:25 PM,Ankle L,Lateral,536,4.93,57.0,4.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:43:53 PM,Ankle L,Oblique,200,3.38,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:43:27 PM,Ankle L,AP,200,3.14,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:49:53 PM,Hand R,Lateral,350,1.97,52.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:48:19 PM,Hand R,PA,696,2.25,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:55:09 PM,Wrist L,Lateral,426,1.69,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:53:22 PM,Wrist L,PA,539,1.64,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:01:56 PM,Forearm L,Lateral,170,1.74,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,3:59:52 PM,Forearm L,AP,299,3.21,57.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:10:36 PM,Hand R,Lateral,460,2.49,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:09:51 PM,Hand R,PA,314,1.36,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:28:35 PM,Pelvis,AP Oblique,245,118.83,77.0,22.0,26.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:30:09 PM,Pelvis,AP Oblique,753,123.75,77.0,28.0,34.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:26:50 PM,Pelvis,AP,128,67.88,80.0,9.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:36:26 PM,Knee L,Lateral,383,7.18,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:35:08 PM,Knee L,AP,286,5.83,57.0,4.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:58:44 PM,Hand R,Lateral,302,1.97,52.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:59:17 PM,Hand R,Oblique,475,2.18,52.0,3.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,4:57:58 PM,Hand R,PA,517,2.81,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,5:13:52 PM,Knee L,Lateral,"1,133",21.59,70.0,8.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,5:12:06 PM,Knee L,AP,756,16.38,70.0,6.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,8:47:59 AM,Wrist L,Lateral,411,2.41,57.0,4.0,11.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,8:47:02 AM,Wrist L,PA,211,1.34,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,8:55:06 AM,Forearm R,Lateral,291,0.63,57.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,8:56:08 AM,Forearm R,AP,343,0.79,57.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:03:58 AM,Wrist R,Lateral,220,1.35,48.0,4.0,17.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:04:51 AM,Wrist R,Lateral,236,1.35,48.0,4.0,17.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:02:54 AM,Wrist R,PA,309,1.83,46.0,6.0,23.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:26:52 AM,Wrist L,Lateral,430,3.64,60.0,3.0,10.0,rejected,Not True Lateral
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:27:22 AM,Wrist L,Lateral,446,3.64,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:27:53 AM,Wrist L,PA,186,1.87,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:20:45 AM,Wrist R,Lateral,289,1.48,57.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:20:07 AM,Wrist R,Oblique,327,1.02,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:19:07 AM,Wrist R,PA,395,1.02,55.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:23:10 AM,Elbow R,Coyles,680,2.63,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:24:48 AM,Elbow R,AP,341,2.83,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:22:13 AM,Elbow R,Lateral,535,2.63,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:36:50 AM,Thumb R,AP,402,0.56,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:34:47 AM,Thumb R,Lat,559,0.7,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:44:52 AM,Pelvis,AP Oblique,56,7.33,77.0,2.0,3.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:42:59 AM,Pelvis,AP,115,18.17,80.0,3.0,3.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:52:15 AM,Wrist R,PA,223,1.73,52.0,2.0,10.0,rejected,Patient Rotated
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:50:54 AM,Wrist R,Lateral,395,2.49,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,9:53:26 AM,Wrist R,PA,163,1.73,52.0,2.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,10:48:52 AM,Pelvis,AP Oblique,296,90.35,77.0,18.0,22.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,10:47:34 AM,Pelvis,AP,523,193.6,80.0,25.0,31.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:00:24 AM,Forearm L,Lateral,476,3.91,55.0,3.0,10.0,rejected,Patient Moved
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:00:59 AM,Forearm L,Lateral,477,3.45,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,10:58:22 AM,Forearm L,AP,528,6.54,55.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:07:56 AM,Foot R,Lateral,844,7.52,60.0,3.0,10.0,confirmed,
12345667,QHSCHDXC07,Philips,Digital Diagnost,23/10/2020,11:07:05 AM,Foot R,Oblique,567,5.4,55.0,3.0,10.0,confirmed,
